Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
"3 BHK Apartment for Sale in HSR Layout, Hosur Road",₹1.50 Cr,,20+,₹9091 per sqft,Super Area,1650 sqft,Status,Ready to Move,Floor,2 out of 5,Transaction,Resale,Furnishing,Unfurnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
"3 BHK Apartment for Sale in Singasandra, Hosur Road",₹79.6 Lac,Collindalez,1,₹4800 per sqft,Super Area,1658 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,3
"4 BHK Villa for Sale in Begur, Hosur Road",₹1 Cr,,N/A,₹8333 per sqft,Super Area,1200 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,3,,
"2 BHK Apartment for Sale in Electronic City, Hosur Road",₹90 Lac,Patel Smondoville,12+,₹9574 per sqft,Super Area,940 sqft,Status,Ready to Move,Floor,12 out of 12,Transaction,Resale,Furnishing,Semi-Furnished,,,,,,,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in ITI Layout, Hosur Road",₹3.90 Cr,,1,₹14079 per sqft,Carpet Area,1939 sqft,Under Construction,Poss. by Dec '26,Floor,5 out of 8,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,3,Balcony,4
"2 BHK Apartment for Sale in Electronic City Phase 2, Hosur Road",₹55 Lac,,3+,N/A,Carpet Area,911 sqft,Status,Ready to Move,Floor,3 out of 5,Transaction,Resale,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,1
"Plot/Land for Sale in Singasandra, Hosur Road",Call for Price,Wood Ridge County,1,N/A,Plot Area,1200 sqft,,,floors allowed for construction,3,Transaction,Resale,,,,,,,,,,,,
"3 BHK House for Sale in Chandapura, Hosur Road",₹3.70 Cr,Surya City Phase II,5+,₹15417 per sqft,Carpet Area,4000 sqft,Status,Ready to Move,Floor,1 out of 1,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Main Road, Not Available",Ownership,Freehold,Car Parking,3 Open,Bathroom,2,,
"2 BHK Apartment for Sale in Stage 4th BTM Layout, Hosur Road",₹1.30 Cr,,9+,₹9559 per sqft,Carpet Area,1360 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,,,Bathroom,2,Balcony,1
"3 BHK Apartment for Sale in Kudlu Gate, Hosur Road",₹1.48 Cr,NYK Metro Urbano,13+,₹8500 per sqft,Carpet Area,1400 sqft,Status,Ready to Move,Floor,3 out of 9,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Pool, Garden/Park, Main Road",Ownership,Co-operative Society,Car Parking,1 Covered,Bathroom,3,Balcony,4
2 BHK Apartment for Sale in Hosur Road Bangalore,₹78 Lac,Brigade Valencia,7+,₹8075 per sqft,Carpet Area,724 sqft,Under Construction,Poss. by Dec '27,Floor,2 out of 23,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,1
"8 BHK House for Sale in Sector 2 HSR Layout, Hosur Road",₹3.80 Cr,,N/A,₹8085 per sqft,Carpet Area,4500 sqft,Status,Ready to Move,Floor,3 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,Car Parking,"2 Covered,",Bathroom,8,Balcony,3
"2 BHK Apartment for Sale in Sector 3 HSR Layout, Hosur Road",₹67 Lac,,7+,₹6333 per sqft,Carpet Area,575 sqft,Status,Ready to Move,Floor,1 out of 4,Transaction,New Property,Furnishing,Semi-Furnished,overlooking,Main Road,Ownership,Freehold,,,Bathroom,2,Balcony,2
3 BHK Apartment for Sale in Hosur Road Bangalore,₹1.45 Cr,Brigade Valencia,7+,₹8641 per sqft,Carpet Area,1258 sqft,Under Construction,Poss. by Dec '27,Floor,5 out of 23,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,2
"2 BHK Apartment for Sale in Kudlu, Hosur Road",₹1.05 Cr,Abhee Riviera Royale,16+,₹8714 per sqft,Carpet Area,904 sqft,Under Construction,Poss. by Feb '27,Floor,2 out of 3,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,2,Balcony,1
