Title,Price,Property Name,Figure Count,Price per Sqft,Carpet Area Label,Carpet Area Value,Status Label,Status Value,Floor Label,Floor Value,Transaction Label,Transaction Value,Furnishing Label,Furnishing Value,Overlooking Label,Overlooking Value,Ownership Label,Ownership Value,Parking Label,Parking Value,Bathroom Label,Bathroom Value,Balcony Label,Balcony Value
3 BHK Apartment for Sale in Sivanchetti Gardens Bangalore,₹4.92 Cr,Vaishnavi Premiere,5+,₹18996 per sqft,Carpet Area,1800 sqft,Under Construction,Poss. by Nov '24,Floor,5 out of 8,Transaction,New Property,Furnishing,Unfurnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,Car Parking,1 Covered,Bathroom,3,Balcony,1
3 BHK Apartment for Sale in Benson Town Bangalore,₹2.50 Cr,Sethna Harris House,N/A,₹6098 per sqft,Super Area,4100 sqft,Status,Ready to Move,Floor,3 out of 3,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,4,Balcony,2
3 BHK Apartment for Sale in Vittal Mallya Road Bangalore,₹3.20 Cr,Garden Apartments,3+,₹18824 per sqft,Carpet Area,1650 sqft,Status,Ready to Move,Floor,1 out of 1,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Main Road",Ownership,Power Of Attorney,,,Bathroom,3,Balcony,2
2 BHK Apartment for Sale in Vittal Mallya Road Bangalore,₹2.20 Cr,Pooja Apartments,15+,₹17600 per sqft,Super Area,1250 sqft,Status,Ready to Move,Floor,7 out of 7,Transaction,Resale,Furnishing,Unfurnished,,,Ownership,Freehold,,,Bathroom,2,Balcony,1
2 BHK Apartment for Sale in Halasuru Bangalore,₹1.55 Cr,Osborne Orchid,4+,₹11742 per sqft,Super Area,1320 sqft,Status,Ready to Move,Floor,2 out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,1 Covered,Bathroom,2,Balcony,3
3 BHK Apartment for Sale in Byadarahalli Benson Town Bangalore,₹5 Cr,Govianu Grace Garden,13+,₹14286 per sqft,Carpet Area,3500 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,Garden/Park,Ownership,Freehold,Car Parking,2 Covered,Bathroom,5,Balcony,3
5 BHK Villa for Sale in Old Madras Road Bangalore,₹5.85 Cr,GR Sun Villas,20+,₹13000 per sqft,Carpet Area,4000 sqft,Status,Ready to Move,,,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Main Road",Ownership,Freehold,,,Bathroom,5,Balcony,2
3 BHK Apartment for Sale in Vasanth Nagar Bangalore,₹3.90 Cr,Embassy Habitat,17+,₹19707 per sqft,Carpet Area,1900 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,Car Parking,2 Covered,Bathroom,4,,
3 BHK Apartment for Sale in Byadarahalli Benson Town Bangalore,₹5 Cr,Govianu Grace Garden,N/A,₹15152 per sqft,Carpet Area,3200 sqft,Status,Ready to Move,Floor,Ground out of 4,Transaction,Resale,Furnishing,Unfurnished,,,,,,,Bathroom,5,Balcony,3
4 BHK Apartment for Sale in Old Madras Road Bangalore,₹2.70 Cr,Ohana,11+,₹10208 per sqft,Super Area,2645 sqft,Status,Ready to Move,Floor,2 out of 20,Transaction,Resale,Furnishing,Semi-Furnished,overlooking,"Garden/Park, Pool, Main Road",Ownership,Freehold,,,Bathroom,4,Balcony,4
